obj,endobj,stream,endstream,xref,trailer,startxref,Page,Encrypt,ObjStm,JS,Javascript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors,Malicious
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
7,6,2,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
112,112,73,73,2,2,2,2,0,4,0,0,0,0,1,0,0,0,0,0,0,no
35,35,11,11,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
319,319,312,312,0,0,6,1,0,18,0,0,0,0,3,0,0,0,17,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
30,30,27,27,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,no
76,76,66,66,0,0,4,4,0,14,0,0,0,0,3,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,5,6,0,0,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
22,22,7,7,1,1,1,6,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
9,9,2,2,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,yes
4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
72,72,21,21,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,no
7,6,2,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,7,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
31,31,8,8,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
141,141,11,11,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
15,15,2,2,1,1,1,6,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
35,35,8,8,2,2,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,no
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
28,28,7,7,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,no
37,37,14,14,2,2,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
38,38,5,5,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,no
28,28,7,7,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,no
27,27,15,15,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
5,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
162,162,142,142,0,0,2,0,0,30,0,0,0,0,2,0,0,0,0,0,0,no
101,101,92,92,0,0,4,5,0,34,0,0,0,0,2,0,0,0,0,0,0,no
8,8,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
51,51,45,45,0,0,3,2,0,12,0,0,0,0,2,0,0,0,8,0,0,no
4,4,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
50,50,17,17,2,2,2,10,0,3,0,0,0,0,0,0,0,0,0,0,0,no
23,23,22,22,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,no
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
172,172,15,15,2,2,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0,no
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
84,84,26,26,4,4,3,12,0,4,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,2,2,0,1,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
26,26,12,12,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,7,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
96,96,85,85,0,0,4,7,0,24,0,0,0,0,2,0,0,0,0,0,0,no
4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
25,25,7,7,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,no
44,44,18,18,2,2,2,6,0,5,0,0,0,0,0,0,0,0,0,0,0,no
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
34,34,10,10,2,2,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0,no
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
204,204,56,56,1,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,no
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
63,63,15,15,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
215,215,30,30,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
47,47,35,35,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
54,54,17,17,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
92,92,86,86,0,0,3,2,0,32,0,0,0,0,2,0,0,0,10,0,0,no
5,5,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,4,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,no
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
26,26,9,9,1,1,1,8,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
59,59,49,49,0,0,3,6,0,15,0,0,0,0,2,0,0,0,0,0,0,no
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
48,48,17,17,2,2,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,no
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
10,10,2,2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
13,13,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,yes
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
21,21,6,6,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
180,180,57,57,2,2,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,no
27,27,8,8,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
88,88,19,19,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,no
60,60,16,16,2,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
127,127,119,119,0,0,3,4,0,27,0,0,0,0,2,0,0,0,8,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
35,35,9,9,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,no
42,42,10,10,2,2,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,no
31,31,8,8,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
26,26,1,1,1,1,1,22,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
43,43,9,9,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,no
14,14,6,6,1,1,1,1,0,0,3,4,0,0,0,0,0,0,0,0,0,yes
24,24,9,9,2,2,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
356,356,41,41,2,2,2,24,0,12,0,0,0,0,0,0,0,0,0,0,0,no
60,60,47,47,0,0,2,11,0,5,0,0,0,0,0,0,0,0,0,0,0,no
27,27,15,15,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
34,34,22,22,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,no
38,38,11,11,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,no
32,32,7,7,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,no
20,20,6,6,1,1,1,5,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
27,27,6,6,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
23,23,5,5,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
213,213,94,94,4,4,2,4,0,3,2,3,3,0,2,0,0,0,0,0,0,no
13,13,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,yes
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
78,78,22,22,2,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,no
4,4,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,7,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
121,121,35,35,1,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,2,2,0,1,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,yes
63,63,17,17,2,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
33,33,8,8,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
35,35,13,13,2,2,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,no
15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
40,40,11,11,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,no
118,118,113,113,0,0,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0,no
147,147,9,9,2,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,no
48,48,17,17,2,2,2,9,0,3,0,0,0,0,0,0,0,0,0,0,0,no
33,33,10,10,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,no
11,11,4,4,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,no
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
37,37,4,4,3,3,3,1,0,0,1,1,1,0,2,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
40,40,16,16,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
137,137,13,13,2,2,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
47,47,20,20,2,2,2,11,0,3,0,0,0,0,0,0,0,0,0,0,0,no
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
36,36,11,11,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
66,66,22,22,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
41,41,20,20,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,no
65,65,6,6,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,no
47,47,13,13,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,no
4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
244,244,62,62,2,2,1,1,0,6,2,3,1,0,1,0,0,0,0,0,0,no
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
137,137,131,131,0,0,3,2,0,18,1,0,0,0,2,0,0,0,10,0,0,no
24,24,12,12,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
307,307,47,47,2,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
54,54,25,25,2,2,2,4,0,16,0,0,0,0,0,0,0,0,0,0,0,no
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
141,141,24,24,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
18,18,4,4,1,1,1,1,0,0,3,4,0,1,0,0,0,0,0,0,0,yes
232,232,46,46,0,0,2,1,0,10,0,0,0,0,2,0,0,0,0,0,0,no
39,39,21,21,4,4,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
42,42,14,14,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,no
100,100,94,94,0,0,2,4,0,8,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
15,15,2,2,1,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,yes
117,117,16,16,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,no
233,233,139,139,2,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,no
12,12,3,3,1,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
4,4,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
110,110,104,104,0,0,3,2,0,15,0,0,0,0,2,0,0,0,8,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
29,29,24,24,0,0,2,1,0,7,0,0,0,0,2,0,0,0,8,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
60,60,54,54,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0,no
6,6,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
23,23,20,20,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
55,55,49,49,0,0,2,2,0,10,0,0,0,0,2,0,0,0,0,0,0,no
59,59,53,53,0,0,3,2,0,11,0,0,0,0,2,0,0,0,8,0,0,no
190,190,17,17,2,2,2,12,0,0,0,0,0,1,0,0,0,0,0,0,0,no
46,46,40,40,0,0,4,2,0,12,0,0,0,0,2,0,0,0,0,0,0,no
14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,yes
26,26,18,18,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,no
6,6,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
13,13,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
60,60,27,27,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,no
62,62,57,57,0,0,1,2,0,4,0,0,0,1,0,0,0,0,0,0,0,no
7,7,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,yes
14,14,2,2,1,1,1,1,0,0,2,3,0,1,1,0,0,0,0,0,0,yes
11,11,3,3,0,1,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,yes
11,11,4,4,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
189,189,183,183,0,0,3,2,0,24,0,0,0,0,2,0,0,0,11,0,0,no
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
70,70,63,63,0,0,3,3,0,11,0,0,0,0,2,0,0,0,8,0,0,no
36,36,7,7,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,no
303,303,32,32,4,4,4,24,0,0,0,0,0,3,0,0,0,0,0,0,0,no
34,34,31,31,0,0,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0,no
54,54,14,14,2,2,2,13,0,0,0,0,0,1,0,0,0,0,0,0,0,no
120,120,33,33,2,2,2,19,0,0,0,0,0,0,1,0,0,0,0,0,0,no
7,6,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
21,21,11,11,1,1,1,1,0,0,5,6,0,0,0,0,0,0,0,0,0,yes
28,28,7,7,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,no
84,84,76,76,0,0,5,4,0,28,0,0,0,0,2,0,0,0,0,0,0,no
12,12,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
19,19,9,9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8,1,0,yes
4,4,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
99,99,28,28,2,2,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
11,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
52,52,17,17,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no
9,9,2,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
39,39,33,33,0,0,3,2,0,10,0,0,0,0,2,0,0,0,8,0,0,no
10,10,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
8,8,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
9,9,1,1,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,yes
9,9,3,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,yes
111,111,27,27,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,no
